x,y
284.1664114,-2962.666794
280.3337839,-2961.667159
521.6667867,-2999.832841
283.927229,-2963.043
277.9285518,-2962.042488
338.938819,-3084.917868
336.4393702,-3079.91531
571.8885709,-3056.581575
337.3515625,-3088.013672
335.8515625,-3083.013672
804.6668172,-2903.500366
805.1660361,-2831.835051
644.1667867,-2439.333923
649.5003905,-2440.167175
647.6665914,-2446.166794
651.6668172,-2446.666794
551.1665914,-3013.166778
555.6667867,-3013.333587
560.8341897,-3015.331743
518.8332133,-3036.5
519.6669819,-3015.001097
522.6679583,-2997.509145
812.8336039,-2841.668242
802.6671772,-2801.835051
794.0721503,-2822.441836
794.5,-2817.333222
744.8334086,-700.6660773
2605.833018,-3902.333206
-40.66642666,-2248.667175
2224.333409,-3449.000732
2240.833018,-3274.499634
2260.333604,-3232.668242
2359.499219,-2588.165712
2362.5,-2588.833557
1982.999805,-4451.832124
-1220.5,-2611.16751
-1214,-2612.667159
-1241.333604,-2601.333572
-1349.833018,-2766.5
-926.8349707,-1486.501097
-384.5,-1699.500366
-1065.333769,-600.4992684
-1743.166396,-1168.166413
-1735.166622,-1164.333222
-1647.5,-1268.499634
-1724.500781,-1323.160941
-1753.167208,-1372.66751
-1796.332988,-1327.16751
-1800.833409,-1316
-1791.999805,-1310
-1786,-1319.834304
-1821.833183,-1927.667159
-1736.000976,-1721.001097
-894.5,-1630.334685
862,-3850.5
868.5,-3860
876.5,-3854
871,-3845.5
-831.5,527.5
1170.166982,-1625.167525
1195.000195,-1511.332856
848.1662009,-1615.835035
843.8333781,-1674.833222
826.0001953,-1656.999268
946.0890408,-1643.27579
944.3343544,-1647.833953
938.6667867,-1646.832856
942.8339639,-1603.5
1008.833213,-1567.166077
1036.666201,-1572.000366
736.5,-1677.333587
778.9998047,-1703.833938
-78.66660285,-2379.833209
-82.29159903,-2378.374905
-1284.915826,-2363.666794
-1251.599158,-2357.432356
-1247.833213,-2355.333923
-1279.666591,-2419.000366
-1267.833018,-2384.002926
-1257.166427,-2389.502561
-1265.166427,-2403.667876
-1275.833409,-2419.999634
-1283.436148,-2419.070967
-1305.001757,-2450.001097
-1298.427264,-2448.077186
-1332.666006,-2446.33467
-1326.424921,-2455.591818
-1282.333183,-2431.500366
-1282.166622,-2415.167906
-1254.833018,-2383.667541
340.5003905,-1305.166778
1985.167012,-3648.164949
2002.333409,-3568.000732
1997.574689,-3566.454487
2084.166231,-3394.334685
2055.333198,-3579.168257
-126.1656151,-1774.666047
31.66873932,-1787.331393
121,-1493.000366
1581.333409,-1992.000366
-894.6665914,-1297.334319
1558.557798,-3809.09822
1544.499609,-3805.829929
-36.92911888,-1135.566943
584.6662314,-779.4959761
683.5529168,-1589.071699
-1345.143843,-1702.873811
-300.9998047,-3119.66642
-144.3334086,-1182.166794
-1434.333409,-2087.666062
420.3339791,88.66679369
611.6660361,-1337.166809
636,-1346.835051
556.8334086,-1414
22.15780449,-94.01499817
13.16635495,-96.87445129
15.20810807,-94.99945129
59.00019526,-2025.833587
71.56414449,-2029.596208
-165.8332133,-3151.333206
-300.8336039,-3093.5
94.16779352,-1987.833587
-64.16642666,290.8328558
-387.4484501,-3142.548653
1690.333183,-3808.833572
1096.501172,-3176.001463
1060.500195,-3181.333587
1693.16581,-3814.333587
1764.500781,-3816.66751
180.5655113,-2910.220187
100.4001892,-66.26134008
-298.4371247,-3071.581575
230.0669758,70.13935419
-160.5,-3169.333938
2244.000391,-3371.332094
1552.333604,-3912.499268
-32.59115208,-2865.967458
129.5005858,-1264.333222
38.20001221,-2051.747689
200.5612155,-2419.129314
929.5025384,-1798.835035
1656.708393,-3744.708488
-114.93361,-2725.602427
245.5735172,-1202.135715
-470.9545033,-902.0715157
41.06043446,-884.5815754
-886.3330181,-105.9871967
1645.5,-3736.333222
2629.998438,-2609.336514
-723.8336039,-2039
-220.2875214,-319.0687721
90.3335886,-2047.999268
1762.332597,-3867.663501
1054.231645,-3176.902161
1065.733891,-3191.896674
1982.167177,-3716.665696
1705.550378,-3813.079198
1760.416802,-3781.791329
2210.059263,-3344.085234
1758.041648,-3778.541794
1740.290623,-3800.167068
194.0644374,27.89281794
1790.56434,-3778.587428
1764.559263,-3818.072979
1642.500391,-3737.166809
3682.113644,-4361.174125
-649.4491335,-1351.076088
723.0238223,1.669339098
1432.166216,-3968.165696
2060.333183,-285.6678759
241.9999512,48.20735604
142.8331004,-80.08248995
47.95815307,-176.3777451
37.0831157,-59.33302341
-1635.833003,-2250.834304
72.33399439,-47.50146324
1536.999805,-3911.66751
244.5833033,48.45735604
63.32989383,203.9120229
87.54194075,-150.875366
66.50009763,-160.749817
31.83321333,-65.3328405
7.333573337,-92.99926838
69.06014156,-2101.077552
1796.508006,-3789.872348
45.5,-55.83357212
94.45825452,-121.7917899
1975.342556,-2940.332124
1868.504296,-2297.673195
1987.166591,-2956.833206
2225.60274,-1897.707048
1364.708401,-2851.208576
1365.750049,-2848.333671
2001.065218,-2976.076088
382.0005858,-3218.660209
463.1646388,-3060.167525
161.1665914,-3016
154.9998047,-3000.167525
168.8333781,-3021.833572
-1431.001953,-2479.675573
-1435.668739,-2477.839075
-1416.666411,-2494.835051
-1420.666591,-2492.167525
-1480.666411,-2478.332856
-1467.332823,-2460.667175
-1514.833213,-2509.333938
-1394.399439,-2435.11523
437.9984379,-615.6598281
442.1663961,-614.3321089
439.5001953,-629.1682417
440.0003905,-630.0010974
400.4996095,-627.5025607
359.6669819,-535.5007316
332.1667867,-493.6671747
368.1668172,-473.5003658
384.0810349,-469.1214486
712.6666219,-577.6671747
715.5005858,-570.3317583
710.8976507,-568.9420498
703.7295948,-571.9409523
230.6668172,-871.5003658
229.8330181,-857.5
342.1668019,-833.1664279
343.4998047,-828.3321089
382.1663961,-819.4989026
429.167763,-967.8273534
430.8324323,-971.5043897
432.3286917,-969.3244269
854.8339639,-2142.833938
859.5009763,-2142.834304
860.6673725,-2140.834304
838.4128508,-2132.084883
856.4163656,-2127.086712
854.0001953,-2112.499268
818.2249985,-2149.099925
777.5812302,-1925.131691
829.0001953,-1894.166413
826.5001953,-1890.499268
820.0003905,-1887.333953
700.8335733,-1996.666062
726.3334086,-1985.833572
721.6667867,-1988.333222
659.1665914,-1963.667144
703.067104,-2057.069534
694.1667867,-2047.668607
697.6654198,-2129.663882
613.6668172,-2241.333587
560.6668172,-2199.000366
576.1667867,-2231.832475
522.5001953,-2225.500732
526.1669819,-2224.834319
521,-2234.499634
523.1673725,-2242.662404
523.1666219,-2250.5
527.6667867,-2259.666794
570.8337991,-2276.667152
202.1665914,-2549.833938
182.5733219,-2512.615961
209.8326275,-2519.834319
208.3335733,-2531.835051
187.5007811,-2492.832124
171.6670125,-2479.000366
164.1667867,-2479.000732
-31.33223701,-3175.333953
-46.43263364,-3173.066943
-42.16639614,-3172.166778
-36.66642666,-3165.5
-34.33240175,-3179.666413
182,-2954.832825
142.5,-2955.833953
152.3337686,-2875.167175
229.5,-2954.666794
294.8334086,-2910.000366
297.6667867,-2900.166809
119.8332133,-3028.168242
222.8336039,-3075.333206
241.3333781,-3073.666794
275.1667867,-3114.500366
285.0001953,-3114.833953
309,-3188.000732
460.6666219,-3201.667175
467.6670125,-3168.666778
-961.4282402,-1524.102427
-538.1667867,-1661.000732
-536,-2253.666778
-352.4998047,-2096.166794
-328.6665914,-2025
-324.6668172,-2030.002195
-1563.333018,-1982.333938
89.46004164,-2212.867989
-792.4579204,-585.4787983
-679.3328228,-600.6657115
-623.1665914,-584.5003658
-576.5827252,-599.9316242
-624.8331828,-673.6678759
-736.9998047,-708.1667937
-768.6687393,-672.8350506
-802.9496217,-587.1018778
-654.8334086,-513.6664431
-658,-525.5
-665.6665914,-518.6675101
-663.6668172,-516.8342885
-662.5,-477.5003658
-654.4278497,-485.1273016
-658.6664267,-438.0010974
-557.8339944,-524.3313925
-20.99980474,-700.6664126
-174,-724.5
-263.6662161,-692
-266.6665914,-699.5010974
3110.666622,-2687.666443
1742.083296,-3799.333404
-17.99941421,-2808.332124
-64.95694411,-105.0782831
-654.6665914,-225.8331911
2648.833573,-3594.666794
3036.166591,-2576.334319
30.33806443,-1441.002561
1590.083596,-3748.082109
-336.1662314,-3063.33467
-535.1663961,-2807.999634
-539.6672077,-2806.167525
-536.3334086,-2896.33249
-459.1667867,-2661.500366
-445.1667867,-2656.166413
-456.1667867,-2672.33502
-469.3333781,-2666.832825
-475.8330181,-2666.334685
-467.6658103,-2653.832856
-439.5983464,-2689.589623
-445.0994203,-2686.590721
-439.9147516,-2702.503109
-374.3334086,-2639.832124
-397.5005858,-2635.333222
-423.4501098,-2643.107914
-452.8332133,-2623
-456.9994142,-2623.334319
-48,-889.3335569
-50.1665914,-889
-163.6667867,-885.0003658
-171,-849.5
-206.9994142,-830.6686075
-187.4169972,-817.0859499
-183.6669972,-819.7496342
-263.9168996,-814.7501829
-341.4488406,-785.9409523
-337.4480596,-785.9409523
-488.6666219,-834.8332063
-510.8330181,-849.1664279
-481.5,-843.9996342
-563.9998047,-853.4996342
157.5003905,-827.5014632
125.2225348,-970.2582307
128.6670125,-968.8335874
122.3334086,-965.8335874
236.1665914,63.16667175
-12.12083233,-1715.56106
-53.16678667,-1658.500366
-46.49921894,-1661.833587
-37.16698193,-1664.333953
1990.333206,-2957.541512
6.833603861,-79.50073162
973.5551623,-3418.437447
970.4998047,-3413.988309
1000.999609,-3431.833953
296.1665914,-1552.667144
2337.166817,-2799.333206
2341.333378,-2799.000366
2870.498828,-2821.332109
1915.66877,-3729.167891
1903.333409,-2149.333557
1899.833799,-2138.999634
1890.568538,-2136.624009
2091.166591,-2502.833572
1676.5,-1696
945.8327023,-2680.610871
1860.166982,-2352.33249
1871.799995,-2291.925416
911.5740359,-2322.782374
2112.666201,-2666.5
2271.833183,-2571.8281
2551.666396,-2289.166778
1747.061508,-3108.089257
963.3868806,-2671.618918
311.1665914,-1215.5
328.1665914,-1220.834319
150.0562668,-1186.920619
155,-1183.667144
207.5,-1416.5
219.3336039,-1413.999268
436.4998047,-4801.167159
1982.580254,-3714.095293
2744.897358,-3967.058529
-679.4484501,-2319.57682
1432.559556,-2070.602975
2092.954458,-2601.334685
1881.065444,-543.2374101
1075.054869,-659.5885258
1321.900002,-410.9253324
1319.574997,-425.0501456
1349.168154,-463.9992684
-1919.499414,-1834.671549
-1907.163858,-1839.835767
-1895.995509,-1836.669339
-1497.547886,-1597.097503
-1502.833213,-1586.333923
-1248.666982,-883
-806.1669819,-1105.667144
-814.1666219,-1268.16751
-778.2416036,-1317.087063
-825.3324323,-1308.332124
-817.1660361,-1265.502926
-722.9998047,-1441.834319
-530.3330181,-1556.333587
-532.1668172,-1516.666443
-532.5948316,-1551.437805
-526.0935624,-1550.937988
-526.1667867,-1540.667144
-468.082237,-1503.788616
464.2446973,-2842.769571
463.8331828,-2860.000732
564.0005858,-2958.833572
591.7552111,-2969.574069
533.7438857,-3068.871075
533.4104771,-3070.870344
643.0611179,-3069.5
598.5001953,-3139.166672
646.3950818,-3139.166687
699.986722,-2828.365779
618.3332133,-2951.166672
639.6663961,-2861.333328
714.9998047,-2798.166687
709.6672077,-2801
652.5003905,-2826
662.8337839,-2827.333313
668.0003905,-2821.166687
655.6668019,-2820.166656
672.1673725,-2807.5
670.5,-2801.500366
538.1663961,-2765.666656
425.8567427,-2759.666656
459.5015621,-2754
482.3327923,-2765.5
508.0714669,-3098.5
955.6667867,-2780.5
-504.5,-854
-501.5,-851.5
-480.5,-844.5
-609.8312607,-3277.159112
-606.1671772,-3282.500732
-602.5005858,-3283.667144
-609.9454235,-3454.583039
36.16660667,-2874.000366
250.389352,-3009.605151
167.3336039,-1733.834319
168.667583,-1734.667144
301.5707835,-1719.641568
641.6667867,-2061.834304
538.6666067,-2058.499634
1051.750098,-1562.58511
631.8747742,-1326.424659
2563.000586,-3413.168623
-668.954308,-960.115047
-670.9546986,-957.6159615
-688.6248047,-873.979911
-701.1662161,-791.3339227
-693.8333933,-806.8339227
-653.9513791,-810.3365749
-649.950598,-809.3369407
-634.1664267,-828.9996342
-628.4998047,-818.1675406
-634.5003905,-851.8332063
-371.25,-924
-403.8331828,-976.8339227
-368.8332133,-436.6660468
-422.165908,-714.918798
-422.4994142,-739.3335569
-430.3332133,-680.1671442
-425.3333933,-683.1664279
-420.0001953,-685.8333892
-337.3332133,-252.6667784
-333.8332133,-255.1664126
-341.0003905,-253.3240458
-348.9996095,-235.1671442
-348.4298999,-256.0982197
-348.6665914,-327.5
-349,-319.3332063
-348.8333781,-316.5
-423.9996095,-483.4978051
-434.7708262,-474.7107213
-384.4283378,-177.8306533
-1198.948255,34.23408731
-1190.439926,360.554475
-1376.333409,-1934.833222
-1384.500195,-1938.166047
-1256.332042,-1531.331743
-1389.950989,-1644.043729
-1211.930779,-1837.087977
2768.833573,-4771.668989
2708.001172,-4780.501097
2646.667012,-4434.835782
2467.334385,-4419.334654
2351.833198,-2854.666672
2579.997852,-2944.336133
2576.16581,-2941.167891
217.5003905,-2575.834319
228.3332133,-2576.166778
847.5001953,-815.8331911
-152.9267757,-2560.080661
744.3378692,-3275.995608
1464.988284,-3050.554901
1522.659788,-3353.377021
970.5003905,-2545.500732
805.5577984,-2287.602609
901.3334086,-2061.666062
897.3336039,-2059.333206
926.5,-2185.333587
925.5,-2179.667144
838.1668172,-2186.000366
839.0005858,-2175.668242
636.828527,-1746.735017
630.0584818,-2018.56804
-936.5,524.5
-933.5,526
-916.5,559.5
-906.5,556.5
-834.5,538.5
-773,529.5
-688,484
-701.5,440
-623,512.5
-560.5,451.5
-567,403
-553.5,376
-530.5,363.5
-525.5,344
-504,331
-508,333
-507,332
-561.5,337
-582,323
-634.5,275.5
-718.5,214
-708.0817488,207.4167175
-681.5,211
-643,224
-626.5,204
-639.5,164.5
-631.5,139
-681,125
-717,162
-862.5,167.5
-860,150
-869,145.5
-888.5,132.5
-888.5,133
-986,11
-1017,-26
-421.5,242
-424.5,234
-453.1672825,253.1669158
-447.5000976,243.8303392
-438.8315383,252.499085
-381,300.5
-367.5,336.5
-347.3328228,320.4164203
-418,369.5
-466.5,457.5
-513,471
-639.5,370.5
-658.5,372
-659.5,356.5
-639.5,357.5
1817,-1482.000732
1952.662521,-1532.333374
1771.000391,-1378.001463
1604.156633,-1417.156917
1666.833003,-1520.498903
1733,-1575
2144.999609,-1644.333344
2066.333018,-1183.166809
2004.499805,-1200.333191
435.9992189,-829.498536
604.9994142,-738
609.8329875,-778.4992684
567.6671925,-684
450.6673725,-715.1668089
651,-770.4996342
735.6668172,-774.3339532
-414.5,217.5
-310,119.5
-298.4998047,69.16714424
-284.9986331,71.50329228
-283.6663961,66.50036581
-421.5,207.5
-320,-1
-336,154
-489,396
-332.1668172,371.168638
-328.8329875,384.8335569
-386.5,451.5
-98.5,222.5
-137,174.5
-236,109
1804.332988,-1472
2085.667598,-1603.166656
2101.333573,-1619
2163.07381,-1641.5
2153.715731,-1647.5
2152.000195,-1654.333328
2246.998047,-1734.333313
1817,-1511.833344
1717.666201,-1431.001097
2368.666006,-1918.001463
2042.668349,-2400.833344
1993.333244,-2347.342336
2011.334354,-2301.666687
2012,-2312.333313
2225.832628,-2381
2095.500195,-2259
2085.499805,-2279
2060.497852,-2291
2040.166396,-2290.666656
2171.833409,-2226
2155.666591,-2202
2156.833213,-2165.166656
2126.333573,-2114.666138
1733.668318,-1591.333344
1935.998438,-1832
2537.499219,-1572.000732
550.1665914,-699.8324594
503.5009763,-861.6649646
450.9998047,-674.5010974
477.3330181,-613.6660773
-281,47
-274.5,23
-266.5,1.5
-304,-32.5
410.3336039,-835.1666718
442.5,-900.8333282
450.4996095,-912.5
766.5003905,-900.3328558
911.8332133,-818.9992684
901.6665914,-687.3339227
905.8329875,-678.334319
-290.5,-55
-294.5,-59
997.6667867,-716.4992684
1003.166427,-714.8328558
1030.166591,-744.3328405
1010.833213,-709.5
555.1665914,-708.1667784
509.5003905,-745.6675253
302.8334086,-961.3332216
618.3330181,-755.833313
618,-752.3333435
606.1670125,-739.1666565
611.8332133,-734.1666565
-318.1671772,-748.3333435
-311.1671772,-755
-288.1666219,-748.3333282
-297.1667867,-719
-238.0011716,-1682.666672
-227.1668172,-1688.333328
-366.8335886,-1603.5
-328,-1619
985.3334086,-2338.333344
1229.541201,-3297
1963.666427,-2791.666687
1977,-2418.666687
662.0003905,-877
-257.5007811,-2410.833328
-108.6663961,-2911.833328
125.6652551,-3466
634.0579936,-3342.5
467.6640835,-943.5
1844.333604,-1514.333344
90.66681719,-3509.166672
-97,-2609.333328
-348.8339944,-1626.5
-352.6668172,-1618.333328
-1066.665585,-1017.329838
-1475.835752,-1127.338343
867.5707835,-2356
1009.098413,-2513
1550.166427,-3311.33249
1532.499609,-3334.666428
1505.893324,-3353.053835
1462.000195,-3435.167144
1331.999219,-3379.998902
1341.5,-3324.166931
1344.166396,-3316
1337.667177,-3311.667663
1286.705351,-3317.606816
1228.716414,-3307.079746
1270.666591,-3326.334319
1328.999805,-3434.999268
1406.66581,-3439.498903
1432.000391,-3393.003658
1465.332988,-3227.666443
1443.166997,-3238.000366
1382.193553,-3217.311273
1346.186524,-3198.151597
1332.666802,-3163.499634
1425.498828,-3182.165802
1531.333409,-3070.666794
1549.550964,-3060.971071
1555.218758,-3034.980582
1548.000391,-3059.333572
1538.000195,-3066.500732
1541.666787,-3061.833572
1480.500195,-3055.836514
1394.666997,-3002.655804
1334.330855,-2930.667297
1259.333573,-2946
1256.667208,-2968.000732
1232,-2976.664248
1235.664083,-2989.67446
1346.831456,-2977.333832
1980.830675,-5104.497804
1583.000195,-3335.667159
1617.333634,-3400.999268
1680.000586,-3266.499634
1625.499805,-3558.168257
1223.333409,-3141.000366
1229.666591,-3155.166778
914.1709025,-3211.429566
859.3331828,-3212
871.8339944,-3257.833206
785.0007811,-3263.33502
735.3333933,-3139.501097
583.9996095,-3239.667906
573.3332133,-3249.000732
635.6683793,-3215
735.0003905,-3240.000732
807.9040639,-3236.27579
379.3335123,-3462.001463
304.5009763,-3514.831758
225.6664267,-2669.833222
-51.16738772,-2658.495976
-131.1665914,-2536.166077
-204.0001953,-2588.333953
-387.3332133,-2546.5
-387.3330028,-2540.833206
-391.9998047,-2539.833572
-381,-2534.167175
-398.3333781,-2485.167175
-250.1658256,-2495.668242
-169.1666219,-2537.166778
-96.33321333,-2556.834319
-91.10644984,-2554.421534
-105.1666219,-2592.000732
-122.5003905,-2594.999634
-128.1663961,-2584.500366
-202.4318526,-2652.59383
-122.8330181,-2653.170437
-105.0001953,-2793.666428
-108.9996095,-2798.335416
-100.6668172,-2797.500366
67.16678667,-2637.166062
119.3339639,-2567.665651
105.6675983,-2560.66498
-40.66642666,-2489.833222
-42.5,-2455.167144
-19.50019526,-2544.5
-25.83301807,-2510.665696
-19.33339333,-2513.166794
-23.66660667,-2517.333587
-22.16698193,-2516.499634
-432,-2517.166778
-331.4443495,-2905.085234
-323.942885,-2895.088892
-323.6673725,-2922.498537
153.8330181,-2821.5
129.1663961,-2844.666672
214.1666067,-2869.333222
188.3335733,-2803.332459
197.5011716,-2745.667159
256.6673725,-2743.666778
250.8334086,-2634.333222
218.6665914,-2543.667144
222.3337991,-2540.667144
1753.500586,-1316.167541
1754.499805,-1296.666778
1746.662881,-1299.500366
-536.1671772,-2643.5
-331.0001953,-2865.999634
-340.6665914,-2868.166428
79,-3516.5
47.66541982,-3527.332856
-339.9353002,-2898.935084
96.5,-3546
70.83243227,-3635.166656
-239.6681535,-2897.667297
-245.3361423,-2895.829409
-147.0003905,-3425.333557
-255.1663961,-2937.666794
-27.1665914,-3054.332841
233.1665914,-2891.166428
0.000585794,-2304.666809
12.33474493,-2269.997805
-245.9996095,-2719.663501
-293.8883085,-2758.167175
-35.33321333,-2474.66751
132.1666219,-2647.667159
137,-2644.66751
523.6671772,-849.334319
579,-804.3339379
609.1670125,-772.8335721
581.1664114,-792.9985368
587.4998047,-793.998171
470.6668019,-626.5003658
447.2128692,-881.7335386
451.2136502,-877.2351847
512.5598334,-742.1154128
762.1663961,-766.6675101
-274.0003905,-3659.667144
676.0003905,-784.8343037
673.3331828,-778.5003658
669.6668172,-779.6667784
-127.5,-3570.5
712.0507688,-707.2727107
720.5524286,-709.7717961
-122.5027337,-3785.501829
686.7124786,-689.4458908
884.5003905,-693.6675101
-99.83379913,-3733.333557
-17.3337686,-3779.499268
904.9998047,-873.3332216
895.4990237,-873.1667784
990.4998047,-892.3324747
998.6663961,-713.6649494
1002.496876,-709.6660773
1000.667372,-721.8339532
-178.4625092,-3577.118888
-177,-3574
-173.3330028,-3584.166778
-48.00039053,-3590.332825
3.999804735,-3609.333313
-63.16639614,-3631.666778
-71.16662193,-3632.66751
-74.8334086,-3641.000732
85.00136685,-3634.167144
119.5005858,-3679.333328
100.6665914,-3651.166443
-46.83204174,-3764.832475
-30.61386991,-3763.721101
-30.66678667,-3758.667144
134.1652246,-3666.33249
-638.6671467,-3923.337215
-1247.16542,-4204.50366
135.0007811,-3709.499268
39.66639614,-3829.498903
41.66584087,-3931.16751
-194.5,-3881.5
1446.332011,-3604
1646.333573,-3071.665712
1771.832206,-2937.498537
2025.166787,-3037.000366
2013.166201,-3034.500366
2013.999805,-3026.500732
1944.167958,-3076.337977
1961.166622,-3138.001829
1984,-3103
1959.166982,-3133
